,Entity,Day,COVID-19 doses (daily),Daily new confirmed deaths due to COVID-19 per million people,Daily new confirmed deaths due to COVID-19
2584,Argentina,2023-11-03,4550.0,0.0,0.0
2585,Argentina,2023-11-04,594.0,0.0,0.0
2586,Argentina,2023-11-05,109.0,0.0,0.0
2587,Argentina,2023-11-06,5382.0,0.0,0.0
2588,Argentina,2023-11-07,5364.0,0.0,0.0
2589,Argentina,2023-11-08,4803.0,0.0,0.0
2590,Argentina,2023-11-09,5197.0,0.0,0.0
2591,Argentina,2023-11-10,4401.0,0.0,0.0
2592,Argentina,2023-11-11,655.0,0.0,0.0
2593,Argentina,2023-11-12,125.0,0.0,0.0
2594,Argentina,2023-11-13,4108.0,0.0,0.0
2595,Argentina,2023-11-14,4760.0,0.0,0.0
2596,Argentina,2023-11-15,4749.0,0.0,0.0
2597,Argentina,2023-11-16,4870.0,0.0,0.0
2598,Argentina,2023-11-17,4237.0,0.0,0.0
2599,Argentina,2023-11-18,525.0,0.0,0.0
2600,Argentina,2023-11-19,45.0,0.0,0.0
2601,Argentina,2023-11-20,167.0,0.0,0.0
2602,Argentina,2023-11-21,3519.0,0.0,0.0
2603,Argentina,2023-11-22,4022.0,0.0,0.0
2604,Argentina,2023-11-23,3889.0,0.0,0.0
2605,Argentina,2023-11-24,4340.0,0.0,0.0
2606,Argentina,2023-11-25,549.0,0.0,0.0
2607,Argentina,2023-11-26,65.0,0.0,0.0
2608,Argentina,2023-11-27,3853.0,0.0,0.0
2609,Argentina,2023-11-28,4283.0,0.0,0.0
2610,Argentina,2023-11-29,3706.0,0.0,0.0
2611,Argentina,2023-11-30,4160.0,0.0,0.0
2612,Argentina,2023-12-01,3207.0,0.0,0.0
2613,Argentina,2023-12-02,384.0,0.0,0.0
2614,Argentina,2023-12-03,58.0,0.0,0.0
2615,Argentina,2023-12-04,3819.0,0.0,0.0
2616,Argentina,2023-12-05,4437.0,0.0,0.0
2617,Argentina,2023-12-06,3924.0,0.0,0.0
2618,Argentina,2023-12-07,4058.0,0.0,0.0
2619,Argentina,2023-12-08,133.0,0.0,0.0
2620,Argentina,2023-12-09,319.0,0.0,0.0
2621,Argentina,2023-12-10,44.0,0.0,0.0
2622,Argentina,2023-12-11,3806.0,0.0,0.0
2623,Argentina,2023-12-12,4875.0,0.0,0.0
2624,Argentina,2023-12-13,3460.0,0.0,0.0
2625,Argentina,2023-12-14,3636.0,0.0,0.0
2626,Argentina,2023-12-15,3702.0,0.0,0.0
2627,Argentina,2023-12-16,409.0,0.0,0.0
2628,Argentina,2023-12-17,75.0,0.0,0.0
2629,Argentina,2023-12-18,2327.0,0.0,0.0
2630,Argentina,2023-12-19,2759.0,0.0,0.0
2631,Argentina,2023-12-20,3078.0,0.0,0.0
2632,Argentina,2023-12-21,2649.0,0.0,0.0
2633,Argentina,2023-12-22,2014.0,0.0,0.0
2634,Argentina,2023-12-23,317.0,0.0,0.0
2635,Argentina,2023-12-24,42.0,0.0,0.0
2636,Argentina,2023-12-25,10.0,0.0,0.0
2637,Argentina,2023-12-26,2137.0,0.0,0.0
2638,Argentina,2023-12-27,2626.0,0.0,0.0
2639,Argentina,2023-12-28,1702.0,0.0,0.0
2640,Argentina,2023-12-29,1665.0,0.0,0.0
2641,Argentina,2023-12-30,187.0,0.0,0.0
2642,Argentina,2023-12-31,38.0,0.0,0.0
2643,Argentina,2024-01-01,6.0,0.0,0.0
2644,Argentina,2024-01-02,1644.0,0.13213558,132135.58000000002
2645,Argentina,2024-01-03,2560.0,0.0,0.0
2646,Argentina,2024-01-04,3091.0,0.0,0.0
2647,Argentina,2024-01-05,3445.0,0.0,0.0
2648,Argentina,2024-01-06,339.0,0.0,0.0
2649,Argentina,2024-01-07,48.0,0.0,0.0
2650,Argentina,2024-01-08,3791.0,0.0,0.0
2651,Argentina,2024-01-09,4732.0,0.26427117,264271.17
2652,Argentina,2024-01-10,7964.0,0.0,0.0
2653,Argentina,2024-01-11,10444.0,0.0,0.0
2654,Argentina,2024-01-12,12255.0,0.0,0.0
2655,Argentina,2024-01-13,1229.0,0.0,0.0
2656,Argentina,2024-01-14,176.0,0.0,0.0
2657,Argentina,2024-01-15,14149.0,0.0,0.0
2658,Argentina,2024-01-16,13408.0,0.41842934,418429.33999999997
2659,Argentina,2024-01-17,18498.0,0.0,0.0
2660,Argentina,2024-01-18,19614.0,0.0,0.0
2661,Argentina,2024-01-19,24291.0,0.0,0.0
2662,Argentina,2024-01-20,1884.0,0.0,0.0
2663,Argentina,2024-01-21,278.0,0.0,0.0
2664,Argentina,2024-01-22,25350.0,0.0,0.0
2665,Argentina,2024-01-23,28818.0,0.39640677,396406.77
2666,Argentina,2024-01-24,14646.0,0.0,0.0
2667,Argentina,2024-01-25,23033.0,0.0,0.0
2668,Argentina,2024-01-26,23413.0,0.0,0.0
2669,Argentina,2024-01-27,1562.0,0.0,0.0
2670,Aruba,2021-04-13,2515.0,0.0,0.0
2671,Aruba,2021-04-14,2612.0,0.0,0.0
2672,Aruba,2021-04-15,2346.0,0.0,0.0
2673,Aruba,2021-04-16,2409.0,0.0,0.0
2674,Aruba,2021-04-17,2627.0,0.0,0.0
2675,Aruba,2021-04-18,69.0,0.0,0.0
2676,Aruba,2021-04-19,2527.0,0.0,0.0
2677,Aruba,2021-04-20,2201.0,0.0,0.0
2678,Aruba,2021-04-21,1963.0,0.0,0.0
2679,Aruba,2021-04-22,1946.0,18.554253,18554253.0
2680,Aruba,2021-04-23,3662.0,0.0,0.0
2681,Aruba,2021-04-24,1329.0,9.277126,9277126.0
2682,Aruba,2021-04-25,3824.0,0.0,0.0
2683,Aruba,2021-04-26,257.0,0.0,0.0
2684,Aruba,2021-04-29,1178.0,0.0,0.0
2685,Aruba,2021-04-30,1019.0,0.0,0.0
2686,Aruba,2021-05-04,1228.0,18.554253,18554253.0
2687,Aruba,2021-05-05,546.0,0.0,0.0
2688,Aruba,2021-05-06,51.0,0.0,0.0
2689,Aruba,2021-05-07,705.0,0.0,0.0
2690,Aruba,2021-05-08,441.0,0.0,0.0
2691,Aruba,2021-05-11,1261.0,9.277126,9277126.0
2692,Aruba,2021-05-12,1362.0,9.277126,9277126.0
2693,Aruba,2021-05-13,1202.0,18.554253,18554253.0
2694,Aruba,2021-05-14,2095.0,0.0,0.0
2695,Aruba,2021-05-15,1066.0,0.0,0.0
2696,Aruba,2021-05-18,2728.0,0.0,0.0
2697,Aruba,2021-05-19,2273.0,9.277126,9277126.0
2698,Aruba,2021-05-20,1914.0,0.0,0.0
2699,Aruba,2021-05-21,2082.0,0.0,0.0
2700,Aruba,2021-05-22,3392.0,9.277126,9277126.0
2701,Aruba,2021-05-23,5076.0,0.0,0.0
2702,Aruba,2021-05-24,1285.0,0.0,0.0
2703,Aruba,2021-05-25,1621.0,9.277126,9277126.0
2704,Aruba,2021-05-26,288.0,0.0,0.0
2705,Aruba,2021-05-27,651.0,0.0,0.0
2706,Aruba,2021-05-28,782.0,0.0,0.0
2707,Aruba,2021-05-29,564.0,0.0,0.0
2708,Aruba,2021-06-01,478.0,0.0,0.0
2709,Aruba,2021-06-02,512.0,0.0,0.0
2710,Aruba,2021-06-03,1419.0,0.0,0.0
2711,Aruba,2021-06-04,14.0,0.0,0.0
2712,Aruba,2021-06-07,457.0,0.0,0.0
2713,Aruba,2021-06-08,660.0,0.0,0.0
2714,Aruba,2021-06-09,620.0,0.0,0.0
2715,Aruba,2021-06-10,557.0,0.0,0.0
2716,Aruba,2021-06-11,522.0,0.0,0.0
2717,Aruba,2021-06-12,2076.0,0.0,0.0
2718,Aruba,2021-06-15,395.0,0.0,0.0
2719,Aruba,2021-06-16,411.0,0.0,0.0
2720,Aruba,2021-06-17,435.0,0.0,0.0
2721,Aruba,2021-06-18,456.0,0.0,0.0
2722,Aruba,2021-06-21,423.0,0.0,0.0
2723,Aruba,2021-06-22,19.0,0.0,0.0
2724,Aruba,2021-06-23,524.0,0.0,0.0
2725,Aruba,2021-06-24,433.0,0.0,0.0
2726,Aruba,2021-06-28,585.0,0.0,0.0
2727,Aruba,2021-06-29,512.0,0.0,0.0
2728,Aruba,2021-06-30,869.0,0.0,0.0
2729,Aruba,2021-07-01,160.0,0.0,0.0
2730,Aruba,2021-07-02,568.0,0.0,0.0
2731,Aruba,2021-07-06,587.0,0.0,0.0
2732,Aruba,2021-07-07,484.0,0.0,0.0
2733,Aruba,2021-07-08,475.0,0.0,0.0
2734,Aruba,2021-07-09,549.0,0.0,0.0
2735,Aruba,2021-07-10,1260.0,0.0,0.0
2736,Aruba,2021-07-13,371.0,0.0,0.0
2737,Aruba,2021-07-14,465.0,0.0,0.0
2738,Aruba,2021-07-15,547.0,0.0,0.0
2739,Aruba,2021-07-16,23.0,9.277126,9277126.0
2740,Aruba,2021-07-20,11.0,0.0,0.0
2741,Aruba,2021-07-21,462.0,0.0,0.0
2742,Aruba,2021-07-22,467.0,9.277126,9277126.0
2743,Aruba,2021-07-23,59.0,0.0,0.0
2744,Aruba,2021-07-27,508.0,0.0,0.0
2745,Aruba,2021-07-28,411.0,0.0,0.0
2746,Aruba,2021-07-29,398.0,0.0,0.0
2747,Aruba,2021-07-30,293.0,0.0,0.0
2748,Aruba,2021-07-31,911.0,0.0,0.0
2749,Aruba,2021-08-01,4.0,0.0,0.0
2750,Aruba,2021-08-02,175.0,0.0,0.0
2751,Aruba,2021-08-03,355.0,9.277126,9277126.0
2752,Aruba,2021-08-04,79.0,9.277126,9277126.0
2753,Aruba,2021-08-05,181.0,0.0,0.0
2754,Aruba,2021-08-06,263.0,0.0,0.0
2755,Aruba,2021-08-10,417.0,0.0,0.0
2756,Aruba,2021-08-11,597.0,0.0,0.0
2757,Aruba,2021-08-12,215.0,0.0,0.0
2758,Aruba,2021-08-13,495.0,18.554253,18554253.0
2759,Aruba,2021-08-17,573.0,37.108505,37108505.0
2760,Aruba,2021-08-18,424.0,18.554253,18554253.0
2761,Aruba,2021-08-19,366.0,0.0,0.0
2762,Aruba,2021-08-20,265.0,0.0,0.0
2763,Aruba,2021-08-23,320.0,0.0,0.0
2764,Aruba,2021-08-24,242.0,18.554253,18554253.0
2765,Aruba,2021-08-25,297.0,18.554253,18554253.0
2766,Aruba,2021-08-26,287.0,0.0,0.0
2767,Aruba,2021-08-27,283.0,37.108505,37108505.0
2768,Aruba,2021-08-30,76.0,0.0,0.0
2769,Aruba,2021-08-31,572.0,37.108505,37108505.0
2770,Aruba,2021-09-01,407.0,18.554253,18554253.0
2771,Aruba,2021-09-02,235.0,64.93989,64939890.00000001
2772,Aruba,2021-09-03,180.0,0.0,0.0
2773,Aruba,2021-09-07,100.0,18.554253,18554253.0
2774,Aruba,2021-09-08,284.0,9.277126,9277126.0
2775,Aruba,2021-09-09,242.0,0.0,0.0
2776,Aruba,2021-09-10,250.0,18.554253,18554253.0
2777,Aruba,2021-09-11,821.0,9.277126,9277126.0
2778,Aruba,2021-09-12,1902.0,0.0,0.0
2779,Aruba,2021-09-13,4.0,0.0,0.0
2780,Aruba,2021-09-14,404.0,9.277126,9277126.0
2781,Aruba,2021-09-15,464.0,0.0,0.0
2782,Aruba,2021-09-16,386.0,0.0,0.0
2783,Aruba,2021-09-21,393.0,18.554253,18554253.0
2784,Aruba,2021-09-22,26.0,9.277126,9277126.0
2785,Aruba,2021-09-23,217.0,0.0,0.0
2786,Aruba,2021-09-24,165.0,9.277126,9277126.0
2787,Aruba,2021-09-25,108.0,0.0,0.0
2788,Aruba,2021-09-26,51.0,0.0,0.0
2789,Aruba,2021-09-27,93.0,0.0,0.0
2790,Aruba,2021-09-28,155.0,46.38563,46385630.0
2791,Aruba,2021-09-29,153.0,9.277126,9277126.0
2792,Aruba,2021-09-30,118.0,0.0,0.0
2793,Aruba,2021-10-01,176.0,0.0,0.0
2794,Aruba,2021-10-02,2.0,0.0,0.0
2795,Aruba,2021-10-05,203.0,9.277126,9277126.0
2796,Aruba,2021-10-06,243.0,0.0,0.0
2797,Aruba,2021-10-07,205.0,9.277126,9277126.0
2798,Aruba,2021-10-08,143.0,0.0,0.0
2799,Aruba,2021-10-09,1.0,9.277126,9277126.0
2800,Aruba,2021-10-10,185.0,0.0,0.0
2801,Aruba,2021-10-13,201.0,0.0,0.0
2802,Aruba,2021-10-14,86.0,0.0,0.0
2803,Aruba,2021-10-15,113.0,0.0,0.0
2804,Aruba,2021-10-19,221.0,0.0,0.0
2805,Aruba,2021-10-20,112.0,0.0,0.0
2806,Aruba,2021-10-21,113.0,0.0,0.0
2807,Aruba,2021-10-22,150.0,0.0,0.0
2808,Aruba,2021-10-26,95.0,0.0,0.0
2809,Aruba,2021-10-27,159.0,0.0,0.0
2810,Aruba,2021-10-28,75.0,0.0,0.0
2811,Aruba,2021-10-29,156.0,0.0,0.0
2812,Aruba,2021-11-02,94.0,0.0,0.0
2813,Aruba,2021-11-03,233.0,0.0,0.0
2814,Aruba,2021-11-09,73.0,9.277126,9277126.0
2815,Aruba,2021-11-10,158.0,0.0,0.0
2816,Aruba,2021-11-11,110.0,0.0,0.0
2817,Aruba,2021-11-12,123.0,0.0,0.0
2818,Aruba,2021-11-16,91.0,0.0,0.0
2819,Aruba,2021-11-17,121.0,0.0,0.0
2820,Aruba,2021-11-18,80.0,0.0,0.0
2821,Aruba,2021-11-19,161.0,9.277126,9277126.0
2822,Aruba,2021-11-20,1.0,0.0,0.0
2823,Aruba,2021-11-21,87.0,0.0,0.0
2824,Aruba,2021-11-22,7.0,0.0,0.0
2825,Aruba,2021-11-23,129.0,0.0,0.0
2826,Aruba,2021-11-24,65.0,0.0,0.0
2827,Aruba,2021-11-25,158.0,0.0,0.0
2828,Aruba,2021-11-26,34.0,0.0,0.0
2829,Aruba,2021-11-27,18.0,9.277126,9277126.0
2830,Aruba,2021-11-28,24.0,0.0,0.0
2831,Aruba,2021-11-29,4.0,0.0,0.0
2832,Aruba,2021-11-30,4.0,0.0,0.0
2833,Aruba,2021-12-01,5.0,0.0,0.0
2834,Aruba,2021-12-02,131.0,0.0,0.0
2835,Aruba,2021-12-03,134.0,0.0,0.0
2836,Aruba,2021-12-07,111.0,0.0,0.0
2837,Aruba,2021-12-08,78.0,9.277126,9277126.0
2838,Aruba,2021-12-09,76.0,0.0,0.0
2839,Aruba,2021-12-10,68.0,9.277126,9277126.0
2840,Aruba,2021-12-14,44.0,9.277126,9277126.0
2841,Aruba,2021-12-15,79.0,0.0,0.0
2842,Aruba,2021-12-16,57.0,9.277126,9277126.0
2843,Aruba,2021-12-17,195.0,0.0,0.0
2844,Aruba,2021-12-23,141.0,0.0,0.0
2845,Aruba,2021-12-24,1.0,0.0,0.0
2846,Aruba,2021-12-28,208.0,0.0,0.0
2847,Aruba,2022-01-05,113.0,0.0,0.0
2848,Aruba,2022-01-06,147.0,0.0,0.0
2849,Aruba,2022-01-07,62.0,0.0,0.0
2850,Aruba,2022-01-11,53.0,9.277126,9277126.0
2851,Aruba,2022-01-12,146.0,0.0,0.0
2852,Aruba,2022-01-13,52.0,0.0,0.0
2853,Aruba,2022-01-14,79.0,0.0,0.0
2854,Aruba,2022-01-15,10.0,18.554253,18554253.0
2855,Aruba,2022-01-18,108.0,0.0,0.0
2856,Aruba,2022-01-19,100.0,0.0,0.0
2857,Aruba,2022-01-20,83.0,18.554253,18554253.0
2858,Aruba,2022-01-21,577.0,9.277126,9277126.0
2859,Aruba,2022-01-22,110.0,0.0,0.0
2860,Aruba,2022-01-23,301.0,0.0,0.0
2861,Aruba,2022-01-28,109.0,0.0,0.0
2862,Aruba,2022-02-01,91.0,0.0,0.0
2863,Aruba,2022-02-02,79.0,0.0,0.0
2864,Aruba,2022-02-03,82.0,0.0,0.0
2865,Aruba,2022-02-04,88.0,0.0,0.0
2866,Aruba,2022-02-08,74.0,9.277126,9277126.0
2867,Aruba,2022-02-09,103.0,0.0,0.0
2868,Aruba,2022-02-10,77.0,9.277126,9277126.0
2869,Aruba,2022-02-11,86.0,0.0,0.0
2870,Aruba,2022-02-15,48.0,18.554253,18554253.0
2871,Aruba,2022-02-16,76.0,0.0,0.0
2872,Aruba,2022-02-17,80.0,0.0,0.0
2873,Aruba,2022-02-18,110.0,0.0,0.0
2874,Aruba,2022-02-22,47.0,0.0,0.0
2875,Aruba,2022-02-23,36.0,120.602646,120602646.0
2876,Aruba,2022-02-24,42.0,0.0,0.0
2877,Aruba,2022-02-25,61.0,0.0,0.0
2878,Aruba,2022-03-02,54.0,0.0,0.0
2879,Aruba,2022-03-03,36.0,0.0,0.0
2880,Aruba,2022-03-04,43.0,0.0,0.0
2881,Aruba,2022-03-07,53.0,0.0,0.0
2882,Aruba,2022-03-08,57.0,9.277126,9277126.0
2883,Aruba,2022-03-09,46.0,0.0,0.0
2884,Aruba,2022-03-10,113.0,0.0,0.0
2885,Aruba,2022-03-15,40.0,0.0,0.0
2886,Aruba,2022-03-16,38.0,0.0,0.0
2887,Aruba,2022-03-17,53.0,0.0,0.0
2888,Aruba,2022-03-22,96.0,0.0,0.0
2889,Aruba,2022-03-23,121.0,0.0,0.0
2890,Aruba,2022-03-24,71.0,0.0,0.0
2891,Aruba,2022-03-25,123.0,0.0,0.0
2892,Aruba,2022-03-26,7.0,0.0,0.0
2893,Aruba,2022-03-29,100.0,0.0,0.0
2894,Aruba,2022-03-30,73.0,0.0,0.0
2895,Aruba,2022-03-31,37.0,0.0,0.0
2896,Aruba,2022-04-04,48.0,0.0,0.0
2897,Aruba,2022-04-05,58.0,0.0,0.0
2898,Aruba,2022-04-06,33.0,0.0,0.0
2899,Aruba,2022-04-07,32.0,0.0,0.0
2900,Aruba,2022-04-08,83.0,0.0,0.0
2901,Aruba,2022-04-12,54.0,0.0,0.0
2902,Aruba,2022-04-13,77.0,0.0,0.0
2903,Aruba,2022-04-14,28.0,0.0,0.0
2904,Aruba,2022-04-20,55.0,0.0,0.0
2905,Aruba,2022-04-21,68.0,0.0,0.0
2906,Aruba,2022-04-22,65.0,0.0,0.0
2907,Aruba,2022-04-26,47.0,0.0,0.0
2908,Aruba,2022-04-27,2.0,0.0,0.0
2909,Aruba,2022-04-28,39.0,0.0,0.0
2910,Aruba,2022-04-29,30.0,0.0,0.0
2911,Aruba,2022-05-04,50.0,0.0,0.0
2912,Aruba,2022-05-05,36.0,0.0,0.0
2913,Aruba,2022-05-06,44.0,0.0,0.0
2914,Aruba,2022-05-10,43.0,0.0,0.0
2915,Aruba,2022-05-11,46.0,0.0,0.0
2916,Aruba,2022-05-12,49.0,0.0,0.0
2917,Aruba,2022-05-13,62.0,0.0,0.0
2918,Aruba,2022-05-17,41.0,0.0,0.0
2919,Aruba,2022-05-18,41.0,9.277126,9277126.0
2920,Aruba,2022-05-19,36.0,0.0,0.0
2921,Aruba,2022-05-20,48.0,0.0,0.0
2922,Aruba,2022-05-24,38.0,0.0,0.0
2923,Aruba,2022-05-25,47.0,0.0,0.0
2924,Aruba,2022-05-31,50.0,0.0,0.0
2925,Aruba,2022-06-01,33.0,0.0,0.0
2926,Aruba,2022-06-02,37.0,0.0,0.0
2927,Aruba,2022-06-03,127.0,0.0,0.0
2928,Aruba,2022-06-07,33.0,0.0,0.0
2929,Aruba,2022-06-08,50.0,27.831379,27831379.0
2930,Aruba,2022-06-09,15.0,0.0,0.0
2931,Aruba,2022-06-10,67.0,0.0,0.0
2932,Aruba,2022-06-14,41.0,0.0,0.0
2933,Aruba,2022-06-15,24.0,27.831379,27831379.0
2934,Aruba,2022-06-16,26.0,0.0,0.0
2935,Aruba,2022-06-17,38.0,0.0,0.0
2936,Aruba,2022-06-21,34.0,0.0,0.0
2937,Aruba,2022-06-22,28.0,18.554253,18554253.0
2938,Aruba,2022-06-23,23.0,0.0,0.0
2939,Aruba,2022-06-24,49.0,0.0,0.0
2940,Aruba,2022-06-28,29.0,0.0,0.0
2941,Aruba,2022-07-04,43.0,0.0,0.0
2942,Aruba,2022-07-05,31.0,0.0,0.0
2943,Aruba,2022-07-06,29.0,9.277126,9277126.0
2944,Aruba,2022-07-07,26.0,0.0,0.0
2945,Aruba,2022-07-08,36.0,0.0,0.0
2946,Aruba,2022-07-12,41.0,0.0,0.0
2947,Aruba,2022-07-13,27.0,18.554253,18554253.0
2948,Aruba,2022-07-14,41.0,0.0,0.0
2949,Aruba,2022-07-15,38.0,0.0,0.0
2950,Aruba,2022-07-19,25.0,0.0,0.0
2951,Aruba,2022-07-20,10.0,0.0,0.0
2952,Aruba,2022-07-21,36.0,0.0,0.0
2953,Aruba,2022-07-22,28.0,0.0,0.0
2954,Aruba,2022-07-26,36.0,0.0,0.0
2955,Aruba,2022-07-27,17.0,0.0,0.0
2956,Aruba,2022-07-28,26.0,0.0,0.0
2957,Aruba,2022-07-29,15.0,0.0,0.0
2958,Aruba,2022-08-02,36.0,0.0,0.0
2959,Aruba,2022-08-03,24.0,18.554253,18554253.0
2960,Aruba,2022-08-04,17.0,0.0,0.0
2961,Aruba,2022-08-05,28.0,0.0,0.0
2962,Aruba,2022-08-09,22.0,0.0,0.0
2963,Aruba,2022-08-10,15.0,0.0,0.0
2964,Aruba,2022-08-11,27.0,0.0,0.0
2965,Aruba,2022-08-12,26.0,0.0,0.0
2966,Aruba,2022-08-16,27.0,0.0,0.0
2967,Aruba,2022-08-17,13.0,9.277126,9277126.0
2968,Aruba,2022-08-18,9.0,0.0,0.0
2969,Aruba,2022-08-19,17.0,0.0,0.0
2970,Aruba,2022-08-23,17.0,0.0,0.0
2971,Aruba,2022-08-24,14.0,0.0,0.0
2972,Aruba,2022-08-25,18.0,0.0,0.0
2973,Aruba,2022-08-26,17.0,0.0,0.0
2974,Aruba,2022-08-30,17.0,0.0,0.0
2975,Aruba,2022-08-31,7.0,0.0,0.0
2976,Aruba,2022-09-01,8.0,0.0,0.0
2977,Aruba,2022-09-02,18.0,0.0,0.0
2978,Aruba,2022-09-06,36.0,0.0,0.0
2979,Aruba,2022-09-07,14.0,9.277126,9277126.0
2980,Aruba,2022-09-08,20.0,0.0,0.0
2981,Aruba,2022-09-09,13.0,0.0,0.0
2982,Aruba,2022-09-13,8.0,0.0,0.0
2983,Aruba,2022-09-14,12.0,0.0,0.0
2984,Aruba,2022-09-15,23.0,0.0,0.0
2985,Aruba,2022-09-16,28.0,0.0,0.0
2986,Aruba,2022-09-20,10.0,0.0,0.0
2987,Aruba,2022-09-21,9.0,0.0,0.0
2988,Aruba,2022-09-22,4.0,0.0,0.0
2989,Aruba,2022-09-23,8.0,0.0,0.0
2990,Aruba,2022-09-27,13.0,0.0,0.0
2991,Aruba,2022-09-28,5.0,18.554253,18554253.0
2992,Aruba,2022-09-29,10.0,0.0,0.0
2993,Aruba,2022-09-30,18.0,0.0,0.0
2994,Aruba,2022-10-04,19.0,0.0,0.0
2995,Aruba,2022-10-05,20.0,9.277126,9277126.0
2996,Aruba,2022-10-06,9.0,0.0,0.0
2997,Aruba,2022-10-07,15.0,0.0,0.0
2998,Aruba,2022-10-11,7.0,0.0,0.0
2999,Aruba,2022-10-14,9.0,0.0,0.0
3000,Aruba,2022-10-18,6.0,0.0,0.0
3001,Aruba,2022-10-19,17.0,0.0,0.0
3002,Aruba,2022-10-25,17.0,0.0,0.0
3003,Aruba,2022-10-26,33.0,0.0,0.0
3004,Aruba,2022-10-27,10.0,0.0,0.0
3005,Aruba,2022-10-28,13.0,0.0,0.0
3006,Aruba,2022-11-01,14.0,0.0,0.0
3007,Aruba,2022-11-02,5.0,9.277126,9277126.0
3008,Aruba,2022-11-03,7.0,0.0,0.0
3009,Aruba,2022-11-04,12.0,0.0,0.0
3010,Aruba,2022-11-08,10.0,0.0,0.0
3011,Aruba,2022-11-09,6.0,0.0,0.0
3012,Aruba,2022-11-10,7.0,9.277126,9277126.0
3013,Aruba,2022-11-11,11.0,0.0,0.0
3014,Aruba,2022-11-15,20.0,0.0,0.0
3015,Aruba,2022-11-16,20.0,9.277126,9277126.0
3016,Aruba,2022-11-17,9.0,0.0,0.0
3017,Aruba,2022-11-18,10.0,0.0,0.0
3018,Aruba,2022-11-22,11.0,0.0,0.0
3019,Aruba,2022-11-23,5.0,9.277126,9277126.0
3020,Aruba,2022-11-24,7.0,0.0,0.0
3021,Aruba,2022-11-25,5.0,0.0,0.0
3022,Aruba,2022-11-29,14.0,0.0,0.0
3023,Aruba,2022-11-30,6.0,0.0,0.0
3024,Aruba,2022-12-01,9.0,0.0,0.0
3025,Aruba,2022-12-02,16.0,0.0,0.0
3026,Aruba,2022-12-06,8.0,0.0,0.0
3027,Aruba,2022-12-07,9.0,408.19357,408193570.0
3028,Aruba,2022-12-08,7.0,0.0,0.0
3029,Aruba,2022-12-09,6.0,0.0,0.0
3030,Aruba,2022-12-13,11.0,0.0,0.0
3031,Aruba,2022-12-16,13.0,0.0,0.0
3032,Aruba,2022-12-20,7.0,0.0,0.0
3033,Aruba,2022-12-21,17.0,0.0,0.0
3034,Aruba,2022-12-22,3.0,0.0,0.0
3035,Aruba,2022-12-28,3.0,0.0,0.0
3036,Aruba,2022-12-29,5.0,0.0,0.0
3037,Aruba,2023-01-04,2.0,0.0,0.0
3038,Aruba,2023-01-05,6.0,0.0,0.0
3039,Aruba,2023-01-06,15.0,0.0,0.0
3040,Aruba,2023-01-10,13.0,0.0,0.0
3041,Aruba,2023-01-11,6.0,0.0,0.0
3042,Aruba,2023-01-12,2.0,9.277126,9277126.0
3043,Aruba,2023-01-13,11.0,0.0,0.0
3044,Aruba,2023-01-17,6.0,0.0,0.0
3045,Aruba,2023-01-18,10.0,0.0,0.0
3046,Aruba,2023-01-19,5.0,0.0,0.0
3047,Aruba,2023-01-20,12.0,0.0,0.0
3048,Aruba,2023-01-24,7.0,0.0,0.0
3049,Aruba,2023-01-25,1.0,0.0,0.0
3050,Aruba,2023-01-26,7.0,0.0,0.0
3051,Aruba,2023-01-27,6.0,0.0,0.0
3052,Aruba,2023-01-31,10.0,0.0,0.0
3053,Aruba,2023-02-01,6.0,0.0,0.0
3054,Aruba,2023-02-02,5.0,0.0,0.0
3055,Aruba,2023-02-03,15.0,0.0,0.0
3056,Aruba,2023-02-07,4.0,0.0,0.0
3057,Aruba,2023-02-10,2.0,0.0,0.0
3058,Aruba,2023-02-14,6.0,0.0,0.0
3059,Aruba,2023-02-15,3.0,0.0,0.0
3060,Aruba,2023-02-16,4.0,0.0,0.0
3061,Aruba,2023-02-17,12.0,0.0,0.0
3062,Aruba,2023-02-22,6.0,0.0,0.0
3063,Aruba,2023-02-23,6.0,0.0,0.0
3064,Aruba,2023-02-24,7.0,0.0,0.0
3065,Aruba,2023-02-28,3.0,0.0,0.0
3066,Aruba,2023-03-01,3.0,37.108505,37108505.0
3067,Aruba,2023-03-02,5.0,0.0,0.0
3068,Aruba,2023-03-03,9.0,0.0,0.0
3069,Aruba,2023-03-07,5.0,0.0,0.0
3070,Aruba,2023-03-08,5.0,0.0,0.0
3071,Aruba,2023-03-09,5.0,0.0,0.0
3072,Aruba,2023-03-10,13.0,0.0,0.0
3073,Aruba,2023-03-14,6.0,0.0,0.0
3074,Aruba,2023-03-21,5.0,0.0,0.0
3075,Aruba,2023-03-22,9.0,0.0,0.0
3076,Aruba,2023-03-23,6.0,0.0,0.0
3077,Aruba,2023-03-24,13.0,0.0,0.0
3078,Aruba,2023-03-28,6.0,0.0,0.0
3079,Aruba,2023-03-29,9.0,0.0,0.0
3080,Aruba,2023-03-30,3.0,0.0,0.0
3081,Aruba,2023-03-31,15.0,0.0,0.0
3082,Aruba,2023-04-04,7.0,0.0,0.0
3083,Aruba,2023-04-05,3.0,0.0,0.0
3084,Aruba,2023-04-06,8.0,0.0,0.0
3085,Aruba,2023-04-12,4.0,0.0,0.0
3086,Aruba,2023-04-13,8.0,0.0,0.0
3087,Aruba,2023-04-14,12.0,0.0,0.0
